datetime,Open,High,Low,Close,Volume
2025-07-10 07:00:00,3.595,3.595,3.595,3.595,2866.0
2025-07-10 07:05:00,,,,,
2025-07-10 07:10:00,3.599999,3.599999,3.589999,3.599999,3198.0
2025-07-10 07:15:00,3.589999,3.625,3.589999,3.625,1957.0
2025-07-10 07:20:00,,,,,
2025-07-10 07:25:00,3.609999,3.63,3.609999,3.63,1254.0
2025-07-10 07:30:00,3.615,3.615,3.615,3.615,1001.0
2025-07-10 07:35:00,,,,,
2025-07-10 07:40:00,3.605,3.615,3.599999,3.615,1420.0
2025-07-10 07:45:00,3.599999,3.599999,3.599999,3.599999,414.0
2025-07-10 07:50:00,3.605,3.615,3.605,3.615,2442.0
2025-07-10 07:55:00,,,,,
2025-07-10 08:00:00,,,,,
2025-07-10 08:05:00,,,,,
2025-07-10 08:10:00,,,,,
2025-07-10 08:15:00,,,,,
2025-07-10 08:20:00,,,,,
2025-07-10 08:25:00,,,,,
2025-07-10 08:30:00,,,,,
2025-07-10 08:35:00,,,,,
2025-07-10 08:40:00,,,,,
2025-07-10 08:45:00,,,,,
2025-07-10 08:50:00,3.585,3.585,3.585,3.585,192.0
2025-07-10 08:55:00,3.589999,3.589999,3.585,3.585,2204.0
2025-07-10 09:00:00,3.579999,3.599999,3.579999,3.599999,273.0
2025-07-10 09:05:00,3.579999,3.579999,3.569999,3.569999,335.0
2025-07-10 09:10:00,,,,,
2025-07-10 09:15:00,,,,,
2025-07-10 09:20:00,,,,,
2025-07-10 09:25:00,,,,,
2025-07-10 09:30:00,,,,,
2025-07-10 09:35:00,,,,,
2025-07-10 09:40:00,,,,,
2025-07-10 09:45:00,3.569999,3.569999,3.569999,3.569999,180.0
2025-07-10 09:50:00,3.579999,3.585,3.579999,3.579999,1640.0
2025-07-10 09:55:00,,,,,
2025-07-10 10:00:00,3.579999,3.585,3.575,3.579999,1078.0
2025-07-10 10:05:00,3.585,3.585,3.585,3.585,100.0
2025-07-10 10:10:00,,,,,
2025-07-10 10:15:00,,,,,
2025-07-10 10:20:00,,,,,
2025-07-10 10:25:00,3.579999,3.579999,3.579999,3.579999,5.0
2025-07-10 10:30:00,3.569999,3.569999,3.555,3.555,3905.0
2025-07-10 10:35:00,,,,,
2025-07-10 10:40:00,,,,,
2025-07-10 10:45:00,3.569999,3.569999,3.559999,3.559999,183.0
2025-07-10 10:50:00,,,,,
2025-07-10 10:55:00,,,,,
2025-07-10 11:00:00,,,,,
2025-07-10 11:05:00,,,,,
2025-07-10 11:10:00,3.559999,3.559999,3.559999,3.559999,25.0
2025-07-10 11:15:00,3.569999,3.569999,3.569999,3.569999,54.0
2025-07-10 11:20:00,,,,,
2025-07-10 11:25:00,3.575,3.575,3.575,3.575,103.0
2025-07-10 11:30:00,,,,,
2025-07-10 11:35:00,,,,,
2025-07-10 11:40:00,,,,,
2025-07-10 11:45:00,3.575,3.575,3.565,3.565,772.0
2025-07-10 11:50:00,,,,,
2025-07-10 11:55:00,,,,,
2025-07-10 12:00:00,,,,,
2025-07-10 12:05:00,3.559999,3.559999,3.555,3.555,1844.0
2025-07-10 12:10:00,,,,,
2025-07-10 12:15:00,,,,,
2025-07-10 12:20:00,,,,,
2025-07-10 12:25:00,3.549999,3.549999,3.545,3.549999,18662.0
2025-07-10 12:30:00,3.549999,3.559999,3.545,3.559999,417.0
2025-07-10 12:35:00,3.559999,3.559999,3.545,3.545,453.0
2025-07-10 12:40:00,,,,,
2025-07-10 12:45:00,,,,,
2025-07-10 12:50:00,3.559999,3.559999,3.559999,3.559999,711.0
2025-07-10 12:55:00,3.575,3.575,3.575,3.575,24.0
2025-07-10 13:00:00,,,,,
2025-07-10 13:05:00,,,,,
2025-07-10 13:10:00,3.575,3.595,3.575,3.579999,7250.0
2025-07-10 13:15:00,3.599999,3.599999,3.585,3.589999,675.0
2025-07-10 13:20:00,3.599999,3.619999,3.595,3.599999,
2025-07-10 13:25:00,,,,,
2025-07-10 13:30:00,,,,,
2025-07-10 13:35:00,3.589999,3.589999,3.589999,3.589999,74036.0
2025-07-10 13:40:00,3.595,3.595,3.595,3.595,
2025-07-10 13:45:00,,,,,
2025-07-10 13:50:00,,,,,
2025-07-10 13:55:00,,,,,
2025-07-10 14:00:00,,,,,
2025-07-10 14:05:00,,,,,
2025-07-10 14:10:00,,,,,
2025-07-10 14:15:00,,,,,
2025-07-10 14:20:00,,,,,
2025-07-10 14:25:00,,,,,
2025-07-10 14:30:00,3.599999,3.599999,3.599999,3.599999,77826.0
2025-07-10 14:35:00,3.599999,3.599999,3.599999,3.599999,1308.0
2025-07-10 14:40:00,3.599999,3.599999,3.599999,3.599999,
2025-07-10 14:45:00,3.599999,3.605,3.595,3.599999,80879.0
2025-07-10 14:50:00,,,,,
2025-07-10 14:55:00,3.599999,3.599999,3.595,3.595,1313.0
2025-07-10 15:00:00,3.605,3.605,3.605,3.605,
2025-07-10 15:05:00,,,,,
2025-07-10 15:10:00,3.609999,3.615,3.609999,3.615,84146.0
2025-07-10 15:15:00,3.615,3.619999,3.589999,3.619999,6927.0
2025-07-10 15:20:00,3.619999,3.625,3.619999,3.625,2102.0
2025-07-10 15:25:00,3.63,3.63,3.619999,3.63,3678.0
2025-07-10 15:30:00,3.634999,3.634999,3.634999,3.634999,
2025-07-11 07:00:00,3.569999,3.569999,3.569999,3.569999,1055.0
2025-07-11 07:05:00,3.549999,3.549999,3.545,3.545,1302.0
2025-07-11 07:10:00,,,,,
2025-07-11 07:15:00,,,,,
2025-07-11 07:20:00,,,,,
2025-07-11 07:25:00,,,,,
2025-07-11 07:30:00,,,,,
2025-07-11 07:35:00,,,,,
2025-07-11 07:40:00,,,,,
2025-07-11 07:45:00,3.565,3.565,3.565,3.565,55.0
2025-07-11 07:50:00,,,,,
2025-07-11 07:55:00,,,,,
2025-07-11 08:00:00,3.569999,3.569999,3.569999,3.569999,126.0
2025-07-11 08:05:00,,,,,
2025-07-11 08:10:00,,,,,
2025-07-11 08:15:00,,,,,
2025-07-11 08:20:00,,,,,
2025-07-11 08:25:00,3.559999,3.575,3.559999,3.575,531.0
2025-07-11 08:30:00,3.555,3.555,3.539999,3.539999,452.0
2025-07-11 08:35:00,3.539999,3.539999,3.539999,3.539999,806.0
2025-07-11 08:40:00,,,,,
2025-07-11 08:45:00,3.549999,3.555,3.549999,3.555,370.0
2025-07-11 08:50:00,,,,,
2025-07-11 08:55:00,,,,,
2025-07-11 09:00:00,,,,,
2025-07-11 09:05:00,3.539999,3.539999,3.539999,3.539999,428.0
2025-07-11 09:10:00,3.545,3.545,3.535,3.535,196.0
2025-07-11 09:15:00,3.535,3.545,3.535,3.545,162.0
2025-07-11 09:20:00,3.529999,3.529999,3.529999,3.529999,100.0
2025-07-11 09:25:00,,,,,
2025-07-11 09:30:00,3.545,3.545,3.545,3.545,100.0
2025-07-11 09:35:00,,,,,
2025-07-11 09:40:00,,,,,
2025-07-11 09:45:00,,,,,
2025-07-11 09:50:00,3.529999,3.529999,3.529999,3.529999,452.0
2025-07-11 09:55:00,,,,,
2025-07-11 10:00:00,,,,,
2025-07-11 10:05:00,,,,,
2025-07-11 10:10:00,,,,,
2025-07-11 10:15:00,3.539999,3.539999,3.535,3.535,1243.0
2025-07-11 10:20:00,,,,,
2025-07-11 10:25:00,,,,,
2025-07-11 10:30:00,,,,,
2025-07-11 10:35:00,,,,,
2025-07-11 10:40:00,,,,,
2025-07-11 10:45:00,,,,,
2025-07-11 10:50:00,,,,,
2025-07-11 10:55:00,,,,,
2025-07-11 11:00:00,3.539999,3.539999,3.525,3.525,69.0
2025-07-11 11:05:00,,,,,
2025-07-11 11:10:00,3.539999,3.539999,3.539999,3.539999,200.0
2025-07-11 11:15:00,,,,,
2025-07-11 11:20:00,,,,,
2025-07-11 11:25:00,,,,,
2025-07-11 11:30:00,,,,,
2025-07-11 11:35:00,,,,,
2025-07-11 11:40:00,3.545,3.545,3.545,3.545,66.0
2025-07-11 11:45:00,,,,,
2025-07-11 11:50:00,,,,,
2025-07-11 11:55:00,3.549999,3.559999,3.529999,3.529999,12973.0
2025-07-11 12:00:00,3.529999,3.529999,3.525,3.529999,3309.0
2025-07-11 12:05:00,,,,,
2025-07-11 12:10:00,3.535,3.535,3.535,3.535,59.0
2025-07-11 12:15:00,3.539999,3.539999,3.539999,3.539999,
2025-07-11 12:20:00,,,,,
2025-07-11 12:25:00,,,,,
2025-07-11 12:30:00,,,,,
2025-07-11 12:35:00,,,,,
2025-07-11 12:40:00,,,,,
2025-07-11 12:45:00,,,,,
2025-07-11 12:50:00,,,,,
2025-07-11 12:55:00,3.539999,3.539999,3.539999,3.539999,
2025-07-11 13:00:00,,,,,
2025-07-11 13:05:00,,,,,
2025-07-11 13:10:00,3.535,3.535,3.535,3.535,25335.0
2025-07-11 13:15:00,,,,,
2025-07-11 13:20:00,3.539999,3.539999,3.539999,3.539999,
2025-07-11 13:25:00,3.535,3.535,3.535,3.535,25849.0
2025-07-11 13:30:00,3.539999,3.539999,3.539999,3.539999,228.0
2025-07-11 13:35:00,,,,,
2025-07-11 13:40:00,3.539999,3.539999,3.539999,3.539999,1000.0
2025-07-11 13:45:00,3.555,3.555,3.555,3.555,
2025-07-11 13:50:00,3.549999,3.549999,3.549999,3.549999,29708.0
2025-07-11 13:55:00,3.555,3.555,3.5525,3.5525,372.0
2025-07-11 14:00:00,3.545,3.545,3.529999,3.529999,
2025-07-11 14:05:00,,,,,
2025-07-11 14:10:00,,,,,
