datetime,Open,High,Low,Close,Volume
2025-11-28 08:00:00,18.959999,19.0,18.94,18.94,
2025-11-28 08:05:00,18.899999,18.899999,18.899999,18.899999,100.0
2025-11-28 08:10:00,18.959999,19.04,18.94,18.94,2337.0
2025-11-28 08:15:00,18.899999,18.959999,18.84,18.959999,689.0
2025-11-28 08:20:00,18.94,18.979999,18.879999,18.879999,281.0
2025-11-28 08:25:00,,,,,
2025-11-28 08:30:00,18.92,18.92,18.86,18.92,191.0
2025-11-28 08:35:00,,,,,
2025-11-28 08:40:00,,,,,
2025-11-28 08:45:00,,,,,
2025-11-28 08:50:00,18.86,18.879999,18.819999,18.819999,655.0
2025-11-28 08:55:00,,,,,
2025-11-28 09:00:00,,,,,
2025-11-28 09:05:00,18.84,18.879999,18.799999,18.819999,6013.0
2025-11-28 09:10:00,18.819999,18.879999,18.819999,18.84,777.0
2025-11-28 09:15:00,18.819999,18.84,18.799999,18.84,577.0
2025-11-28 09:20:00,18.86,18.86,18.86,18.86,280.0
2025-11-28 09:25:00,18.879999,18.92,18.879999,18.92,711.0
2025-11-28 09:30:00,18.92,18.92,18.92,18.92,108.0
2025-11-28 09:35:00,,,,,
2025-11-28 09:40:00,,,,,
2025-11-28 09:45:00,18.92,18.92,18.92,18.92,261.0
2025-11-28 09:50:00,18.92,18.92,18.92,18.92,4.0
2025-11-28 09:55:00,18.92,18.959999,18.92,18.959999,305.0
2025-11-28 10:00:00,18.959999,18.959999,18.959999,18.959999,19.0
2025-11-28 10:05:00,18.94,19.0,18.94,19.0,1570.0
2025-11-28 10:10:00,18.94,18.979999,18.94,18.959999,33.0
2025-11-28 10:15:00,18.959999,18.959999,18.959999,18.959999,7.0
2025-11-28 10:20:00,,,,,
2025-11-28 10:25:00,18.899999,18.94,18.879999,18.94,265.0
2025-11-28 10:30:00,18.959999,18.959999,18.92,18.959999,163.0
2025-11-28 10:35:00,18.899999,18.94,18.899999,18.94,101.0
2025-11-28 10:40:00,18.899999,18.94,18.879999,18.899999,104.0
2025-11-28 10:45:00,18.899999,18.899999,18.899999,18.899999,68.0
2025-11-28 10:50:00,18.899999,18.92,18.78,18.92,2806.0
2025-11-28 10:55:00,18.92,18.94,18.92,18.94,1059.0
2025-11-28 11:00:00,18.959999,18.959999,18.959999,18.959999,10.0
2025-11-28 11:05:00,18.94,18.959999,18.94,18.959999,353.0
2025-11-28 11:10:00,,,,,
2025-11-28 11:15:00,18.959999,18.959999,18.879999,18.879999,49.0
2025-11-28 11:20:00,18.899999,18.92,18.86,18.899999,1152.0
2025-11-28 11:25:00,18.86,18.92,18.86,18.899999,152.0
2025-11-28 11:30:00,18.899999,18.899999,18.899999,18.899999,12.0
2025-11-28 11:35:00,18.879999,18.879999,18.879999,18.879999,2.0
2025-11-28 11:40:00,18.879999,18.879999,18.879999,18.879999,12.0
2025-11-28 11:45:00,,,,,
2025-11-28 11:50:00,18.86,18.879999,18.819999,18.84,438.0
2025-11-28 11:55:00,18.84,18.84,18.819999,18.84,36.0
2025-11-28 12:00:00,18.819999,18.879999,18.799999,18.879999,1755.0
2025-11-28 12:05:00,18.879999,18.899999,18.879999,18.899999,422.0
2025-11-28 12:10:00,,,,,
2025-11-28 12:15:00,18.899999,18.899999,18.899999,18.899999,5.0
2025-11-28 12:20:00,18.86,18.86,18.86,18.86,6.0
2025-11-28 12:25:00,,,,,
2025-11-28 12:30:00,18.899999,18.899999,18.899999,18.899999,105.0
2025-11-28 12:35:00,18.899999,18.899999,18.899999,18.899999,5.0
2025-11-28 12:40:00,18.899999,18.899999,18.86,18.899999,906.0
2025-11-28 12:45:00,18.899999,18.899999,18.899999,18.899999,24.0
2025-11-28 12:50:00,,,,,
2025-11-28 12:55:00,18.86,18.86,18.86,18.86,1.0
2025-11-28 13:00:00,,,,,
2025-11-28 13:05:00,,,,,
2025-11-28 13:10:00,18.86,18.86,18.86,18.86,96.0
2025-11-28 13:15:00,18.819999,18.86,18.799999,18.86,2686.0
2025-11-28 13:20:00,,,,,
2025-11-28 13:25:00,18.86,18.899999,18.86,18.899999,753.0
2025-11-28 13:30:00,,,,,
2025-11-28 13:35:00,,,,,
2025-11-28 13:40:00,,,,,
2025-11-28 13:45:00,18.84,18.84,18.84,18.84,1.0
2025-11-28 13:50:00,,,,,
2025-11-28 13:55:00,18.84,18.84,18.84,18.84,5.0
2025-11-28 14:00:00,18.84,18.879999,18.819999,18.879999,361.0
2025-11-28 14:05:00,,,,,
2025-11-28 14:10:00,,,,,
2025-11-28 14:15:00,18.84,18.84,18.84,18.84,1.0
2025-11-28 14:20:00,18.879999,18.879999,18.879999,18.879999,302.0
2025-11-28 14:25:00,,,,,
2025-11-28 14:30:00,18.899999,18.899999,18.899999,18.899999,242.0
2025-11-28 14:35:00,18.92,18.92,18.92,18.92,115.0
2025-11-28 14:40:00,18.92,18.92,18.879999,18.92,346.0
2025-11-28 14:45:00,18.94,19.0,18.94,19.0,840.0
2025-11-28 14:50:00,18.94,18.94,18.94,18.94,109.0
2025-11-28 14:55:00,18.959999,18.979999,18.94,18.979999,233.0
2025-11-28 15:00:00,18.94,18.979999,18.92,18.979999,65.0
2025-11-28 15:05:00,,,,,
2025-11-28 15:10:00,18.979999,18.979999,18.959999,18.959999,162.0
2025-11-28 15:15:00,18.959999,18.959999,18.959999,18.959999,36.0
2025-11-28 15:20:00,18.979999,19.02,18.979999,19.02,156.0
2025-11-28 15:25:00,18.979999,18.979999,18.979999,18.979999,30.0
2025-11-28 15:30:00,18.979999,19.0,18.959999,19.0,189.0
2025-11-28 15:35:00,,,,,
2025-11-28 15:40:00,,,,,
2025-11-28 15:45:00,,,,,
2025-11-28 15:50:00,19.02,19.02,19.02,19.02,46.0
2025-11-28 15:55:00,,,,,
2025-11-28 16:00:00,,,,,
2025-11-28 16:05:00,19.0,19.0,18.959999,18.959999,159.0
2025-11-28 16:10:00,,,,,
2025-11-28 16:15:00,,,,,
2025-11-28 16:20:00,18.959999,18.959999,18.959999,18.959999,5.0
2025-11-28 16:25:00,19.0,19.0,18.959999,18.959999,214.0
2025-11-28 16:30:00,19.0,19.0,19.0,19.0,
2025-12-01 08:00:00,18.979999,18.979999,18.94,18.94,1771.0
2025-12-01 08:05:00,18.879999,18.879999,18.819999,18.819999,224.0
2025-12-01 08:10:00,,,,,
2025-12-01 08:15:00,18.899999,18.899999,18.899999,18.899999,1.0
2025-12-01 08:20:00,18.879999,18.879999,18.86,18.879999,512.0
2025-12-01 08:25:00,18.84,18.84,18.84,18.84,65.0
2025-12-01 08:30:00,18.899999,18.899999,18.899999,18.899999,273.0
2025-12-01 08:35:00,18.94,18.94,18.94,18.94,2.0
2025-12-01 08:40:00,18.92,18.92,18.92,18.92,23.0
2025-12-01 08:45:00,18.879999,18.879999,18.879999,18.879999,96.0
2025-12-01 08:50:00,,,,,
2025-12-01 08:55:00,18.84,18.879999,18.84,18.879999,605.0
2025-12-01 09:00:00,18.86,18.86,18.86,18.86,243.0
2025-12-01 09:05:00,,,,,
2025-12-01 09:10:00,18.899999,18.92,18.899999,18.92,346.0
2025-12-01 09:15:00,18.879999,18.879999,18.879999,18.879999,166.0
2025-12-01 09:20:00,18.879999,18.879999,18.879999,18.879999,32.0
2025-12-01 09:25:00,,,,,
2025-12-01 09:30:00,18.86,18.899999,18.86,18.879999,410.0
2025-12-01 09:35:00,18.86,18.879999,18.86,18.86,1105.0
2025-12-01 09:40:00,18.86,18.879999,18.86,18.879999,215.0
2025-12-01 09:45:00,18.86,18.879999,18.84,18.84,668.0
2025-12-01 09:50:00,18.879999,18.879999,18.739999,18.739999,1989.0
2025-12-01 09:55:00,18.7,18.7,18.7,18.7,75.0
2025-12-01 10:00:00,,,,,
2025-12-01 10:05:00,18.76,18.86,18.76,18.86,2108.0
2025-12-01 10:10:00,18.879999,18.899999,18.86,18.899999,719.0
2025-12-01 10:15:00,,,,,
2025-12-01 10:20:00,,,,,
2025-12-01 10:25:00,,,,,
2025-12-01 10:30:00,18.899999,18.899999,18.86,18.86,24.0
2025-12-01 10:35:00,18.86,18.86,18.86,18.86,530.0
2025-12-01 10:40:00,18.86,18.86,18.86,18.86,33.0
2025-12-01 10:45:00,,,,,
2025-12-01 10:50:00,18.84,18.879999,18.84,18.879999,703.0
2025-12-01 10:55:00,,,,,
2025-12-01 11:00:00,,,,,
2025-12-01 11:05:00,,,,,
2025-12-01 11:10:00,,,,,
2025-12-01 11:15:00,,,,,
2025-12-01 11:20:00,,,,,
2025-12-01 11:25:00,18.84,18.84,18.84,18.84,5.0
2025-12-01 11:30:00,18.84,18.84,18.84,18.84,10.0
2025-12-01 11:35:00,18.84,18.879999,18.84,18.879999,176.0
2025-12-01 11:40:00,,,,,
2025-12-01 11:45:00,,,,,
2025-12-01 11:50:00,18.84,18.879999,18.84,18.879999,575.0
2025-12-01 11:55:00,,,,,
2025-12-01 12:00:00,18.76,18.879999,18.76,18.879999,1556.0
2025-12-01 12:05:00,,,,,
2025-12-01 12:10:00,18.84,18.879999,18.84,18.879999,941.0
2025-12-01 12:15:00,,,,,
2025-12-01 12:20:00,18.84,18.879999,18.84,18.879999,367.0
2025-12-01 12:25:00,,,,,
2025-12-01 12:30:00,18.84,18.879999,18.84,18.879999,534.0
2025-12-01 12:35:00,,,,,
2025-12-01 12:40:00,,,,,
2025-12-01 12:45:00,,,,,
2025-12-01 12:50:00,,,,,
2025-12-01 12:55:00,18.819999,18.819999,18.819999,18.819999,210.0
2025-12-01 13:00:00,,,,,
2025-12-01 13:05:00,18.819999,18.879999,18.819999,18.879999,937.0
2025-12-01 13:10:00,,,,,
2025-12-01 13:15:00,,,,,
2025-12-01 13:20:00,18.84,18.84,18.84,18.84,298.0
2025-12-01 13:25:00,,,,,
2025-12-01 13:30:00,,,,,
2025-12-01 13:35:00,,,,,
