datetime,Open,High,Low,Close,Volume
2022-02-14 08:00:00,178.0,178.0,176.0,176.199996,
2022-02-14 08:05:00,176.0,176.0,175.800003,176.0,500.0
2022-02-14 08:10:00,175.800003,176.199996,175.600006,175.600006,264.0
2022-02-14 08:15:00,176.0,176.0,175.600006,175.600006,132.0
2022-02-14 08:20:00,175.600006,175.600006,175.399993,175.399993,139.0
2022-02-14 08:25:00,175.199996,175.600006,175.199996,175.600006,72.0
2022-02-14 08:30:00,175.399993,175.399993,175.399993,175.399993,3.0
2022-02-14 08:35:00,175.199996,175.399993,175.199996,175.399993,82.0
2022-02-14 08:40:00,175.399993,175.800003,175.399993,175.800003,59.0
2022-02-14 08:45:00,,,,,
2022-02-14 08:50:00,175.399993,175.399993,175.399993,175.399993,52.0
2022-02-14 08:55:00,175.199996,175.199996,175.199996,175.199996,73.0
2022-02-14 09:00:00,175.199996,175.199996,175.0,175.0,159.0
2022-02-14 09:05:00,175.0,175.0,174.800003,174.800003,28.0
2022-02-14 09:10:00,174.800003,174.800003,174.600006,174.600006,168.0
2022-02-14 09:15:00,175.0,175.199996,175.0,175.199996,38.0
2022-02-14 09:20:00,,,,,
2022-02-14 09:25:00,,,,,
2022-02-14 09:30:00,175.0,175.399993,175.0,175.399993,224.0
2022-02-14 09:35:00,174.800003,174.800003,174.800003,174.800003,81.0
2022-02-14 09:40:00,175.0,175.0,175.0,175.0,18.0
2022-02-14 09:45:00,174.399993,174.399993,174.399993,174.399993,17.0
2022-02-14 09:50:00,,,,,
2022-02-14 09:55:00,,,,,
2022-02-14 10:00:00,174.399993,174.399993,174.399993,174.399993,24.0
2022-02-14 10:05:00,174.600006,175.0,174.600006,175.0,23.0
2022-02-14 10:10:00,,,,,
2022-02-14 10:15:00,174.600006,174.600006,174.600006,174.600006,8.0
2022-02-14 10:20:00,,,,,
2022-02-14 10:25:00,,,,,
2022-02-14 10:30:00,,,,,
2022-02-14 10:35:00,175.0,175.0,175.0,175.0,20.0
2022-02-14 10:40:00,,,,,
2022-02-14 10:45:00,175.199996,175.199996,175.199996,175.199996,27.0
2022-02-14 10:50:00,,,,,
2022-02-14 10:55:00,,,,,
2022-02-14 11:00:00,,,,,
2022-02-14 11:05:00,175.0,175.0,175.0,175.0,213.0
2022-02-14 11:10:00,,,,,
2022-02-14 11:15:00,175.0,175.0,175.0,175.0,6.0
2022-02-14 11:20:00,175.0,175.0,175.0,175.0,154.0
2022-02-14 11:25:00,,,,,
2022-02-14 11:30:00,,,,,
2022-02-14 11:35:00,,,,,
2022-02-14 11:40:00,,,,,
2022-02-14 11:45:00,,,,,
2022-02-14 11:50:00,175.199996,175.199996,175.199996,175.199996,4.0
2022-02-14 11:55:00,175.0,175.399993,175.0,175.399993,79.0
2022-02-14 12:00:00,,,,,
2022-02-14 12:05:00,175.199996,175.199996,175.199996,175.199996,39.0
2022-02-14 12:10:00,175.199996,175.399993,175.199996,175.399993,187.0
2022-02-14 12:15:00,,,,,
2022-02-14 12:20:00,,,,,
2022-02-14 12:25:00,,,,,
2022-02-14 12:30:00,175.399993,175.399993,175.399993,175.399993,20.0
2022-02-14 12:35:00,175.600006,176.0,175.600006,176.0,46.0
2022-02-14 12:40:00,176.199996,176.399993,176.199996,176.399993,90.0
2022-02-14 12:45:00,176.600006,176.800003,176.600006,176.800003,11.0
2022-02-14 12:50:00,176.199996,176.199996,175.800003,175.800003,381.0
2022-02-14 12:55:00,,,,,
2022-02-14 13:00:00,,,,,
2022-02-14 13:05:00,176.399993,176.399993,176.399993,176.399993,7.0
2022-02-14 13:10:00,176.399993,176.399993,176.399993,176.399993,2.0
2022-02-14 13:15:00,,,,,
2022-02-14 13:20:00,,,,,
2022-02-14 13:25:00,,,,,
2022-02-14 13:30:00,,,,,
2022-02-14 13:35:00,,,,,
2022-02-14 13:40:00,175.800003,175.800003,175.800003,175.800003,4.0
2022-02-14 13:45:00,,,,,
2022-02-14 13:50:00,,,,,
2022-02-14 13:55:00,,,,,
2022-02-14 14:00:00,,,,,
2022-02-14 14:05:00,,,,,
2022-02-14 14:10:00,176.0,176.199996,176.0,176.199996,91.0
2022-02-14 14:15:00,,,,,
2022-02-14 14:20:00,,,,,
2022-02-14 14:25:00,,,,,
2022-02-14 14:30:00,176.199996,176.199996,175.800003,175.800003,194.0
2022-02-14 14:35:00,176.199996,176.199996,176.199996,176.199996,64.0
2022-02-14 14:40:00,,,,,
2022-02-14 14:45:00,176.0,176.199996,176.0,176.199996,66.0
2022-02-14 14:50:00,176.399993,176.399993,176.399993,176.399993,44.0
2022-02-14 14:55:00,176.0,176.199996,176.0,176.199996,19.0
2022-02-14 15:00:00,,,,,
2022-02-14 15:05:00,,,,,
2022-02-14 15:10:00,176.199996,176.800003,176.0,176.0,145.0
2022-02-14 15:15:00,,,,,
2022-02-14 15:20:00,,,,,
2022-02-14 15:25:00,,,,,
2022-02-14 15:30:00,,,,,
2022-02-14 15:35:00,,,,,
2022-02-14 15:40:00,,,,,
2022-02-14 15:45:00,,,,,
2022-02-14 15:50:00,,,,,
2022-02-14 15:55:00,,,,,
2022-02-14 16:00:00,175.600006,175.800003,175.600006,175.800003,906.0
2022-02-14 16:05:00,176.0,176.0,176.0,176.0,14.0
2022-02-14 16:10:00,176.0,176.0,176.0,176.0,9.0
2022-02-14 16:15:00,,,,,
2022-02-14 16:20:00,176.199996,176.199996,176.0,176.0,85.0
2022-02-14 16:25:00,175.800003,176.0,175.800003,176.0,41.0
2022-02-14 16:30:00,175.399993,175.399993,175.399993,175.399993,
2022-02-15 08:00:00,176.399993,176.399993,176.399993,176.399993,
2022-02-15 08:05:00,,,,,
2022-02-15 08:10:00,177.199996,177.399993,177.199996,177.399993,31.0
2022-02-15 08:15:00,,,,,
2022-02-15 08:20:00,,,,,
2022-02-15 08:25:00,178.0,178.399993,178.0,178.199996,34.0
2022-02-15 08:30:00,,,,,
2022-02-15 08:35:00,,,,,
2022-02-15 08:40:00,,,,,
2022-02-15 08:45:00,,,,,
2022-02-15 08:50:00,178.800003,179.199996,178.800003,179.199996,18.0
2022-02-15 08:55:00,,,,,
2022-02-15 09:00:00,,,,,
2022-02-15 09:05:00,,,,,
2022-02-15 09:10:00,178.600006,178.600006,178.600006,178.600006,25.0
2022-02-15 09:15:00,178.800003,179.0,178.800003,179.0,30.0
2022-02-15 09:20:00,,,,,
2022-02-15 09:25:00,,,,,
2022-02-15 09:30:00,,,,,
2022-02-15 09:35:00,,,,,
2022-02-15 09:40:00,,,,,
2022-02-15 09:45:00,,,,,
2022-02-15 09:50:00,,,,,
2022-02-15 09:55:00,,,,,
2022-02-15 10:00:00,,,,,
