datetime,Open,High,Low,Close,Volume
2022-02-21 08:00:00,97.36,97.760002,97.36,97.36,
2022-02-21 08:05:00,97.239997,97.260002,97.099998,97.139999,728.0
2022-02-21 08:10:00,97.160003,97.18,96.900001,96.900001,266.0
2022-02-21 08:15:00,96.940002,97.120002,96.940002,97.059997,364.0
2022-02-21 08:20:00,97.059997,97.059997,96.919998,96.919998,107.0
2022-02-21 08:25:00,96.86,96.86,96.800003,96.800003,245.0
2022-02-21 08:30:00,96.779998,97.04,96.779998,96.959999,953.0
2022-02-21 08:35:00,96.940002,96.940002,96.5,96.839996,1618.0
2022-02-21 08:40:00,96.900001,97.120002,96.86,97.120002,884.0
2022-02-21 08:45:00,97.019996,97.160003,97.019996,97.059997,407.0
2022-02-21 08:50:00,97.120002,97.160003,96.959999,97.0,681.0
2022-02-21 08:55:00,96.940002,96.940002,96.760002,96.779998,2133.0
2022-02-21 09:00:00,96.779998,96.800003,96.300003,96.440002,2067.0
2022-02-21 09:05:00,96.36,96.379997,96.339996,96.379997,228.0
2022-02-21 09:10:00,96.300003,96.419998,96.239997,96.419998,600.0
2022-02-21 09:15:00,96.319999,96.319999,96.300003,96.300003,60.0
2022-02-21 09:20:00,96.339996,96.339996,96.0,96.120002,853.0
2022-02-21 09:25:00,96.18,96.260002,96.18,96.220001,804.0
2022-02-21 09:30:00,96.279998,96.400001,96.279998,96.319999,111.0
2022-02-21 09:35:00,96.319999,96.319999,96.220001,96.220001,109.0
2022-02-21 09:40:00,96.260002,96.260002,96.160003,96.239997,236.0
2022-02-21 09:45:00,96.220001,96.220001,96.160003,96.18,132.0
2022-02-21 09:50:00,96.139999,96.18,96.0,96.0,231.0
2022-02-21 09:55:00,95.900001,95.980003,95.800003,95.980003,331.0
2022-02-21 10:00:00,95.959999,95.959999,95.800003,95.86,775.0
2022-02-21 10:05:00,95.879997,96.019996,95.879997,96.019996,441.0
2022-02-21 10:10:00,95.940002,95.940002,95.86,95.879997,433.0
2022-02-21 10:15:00,95.900001,95.900001,95.739997,95.86,1016.0
2022-02-21 10:20:00,95.86,95.86,95.699996,95.800003,1018.0
2022-02-21 10:25:00,95.699996,95.739997,95.559997,95.620002,623.0
2022-02-21 10:30:00,95.599998,95.639999,95.519996,95.54,1071.0
2022-02-21 10:35:00,95.519996,95.599998,95.5,95.599998,209.0
2022-02-21 10:40:00,95.519996,95.660003,95.519996,95.580001,845.0
2022-02-21 10:45:00,95.480003,95.559997,95.440002,95.54,402.0
2022-02-21 10:50:00,95.580001,95.580001,95.440002,95.54,644.0
2022-02-21 10:55:00,95.599998,95.639999,95.599998,95.639999,32.0
2022-02-21 11:00:00,95.639999,95.720001,95.639999,95.720001,287.0
2022-02-21 11:05:00,95.68,95.720001,95.68,95.720001,55.0
2022-02-21 11:10:00,95.699996,95.779998,95.699996,95.739997,276.0
2022-02-21 11:15:00,95.639999,95.639999,95.5,95.5,1168.0
2022-02-21 11:20:00,95.5,95.559997,95.319999,95.400001,888.0
2022-02-21 11:25:00,95.239997,95.260002,95.18,95.260002,198.0
2022-02-21 11:30:00,95.199996,95.199996,95.059997,95.059997,1210.0
2022-02-21 11:35:00,95.080001,95.120002,94.839996,94.900001,3367.0
2022-02-21 11:40:00,94.800003,94.800003,94.720001,94.720001,1212.0
2022-02-21 11:45:00,94.68,94.879997,94.68,94.760002,1032.0
2022-02-21 11:50:00,94.739997,94.800003,94.739997,94.800003,279.0
2022-02-21 11:55:00,94.819999,94.86,94.779998,94.86,1110.0
2022-02-21 12:00:00,94.879997,94.879997,94.699996,94.699996,1742.0
2022-02-21 12:05:00,94.720001,94.739997,94.620002,94.68,610.0
2022-02-21 12:10:00,94.68,94.720001,94.639999,94.660003,425.0
2022-02-21 12:15:00,94.68,94.699996,94.639999,94.639999,309.0
2022-02-21 12:20:00,94.639999,94.68,94.620002,94.660003,417.0
2022-02-21 12:25:00,94.68,94.739997,94.68,94.720001,262.0
2022-02-21 12:30:00,94.720001,94.720001,94.580001,94.68,1339.0
2022-02-21 12:35:00,94.639999,94.639999,94.580001,94.580001,265.0
2022-02-21 12:40:00,94.559997,94.559997,94.339996,94.339996,1068.0
2022-02-21 12:45:00,94.36,94.379997,94.239997,94.260002,1058.0
2022-02-21 12:50:00,94.18,94.239997,94.080001,94.160003,2364.0
2022-02-21 12:55:00,94.120002,94.199996,94.059997,94.199996,866.0
2022-02-21 13:00:00,94.220001,94.220001,94.059997,94.120002,1566.0
2022-02-21 13:05:00,94.059997,94.059997,93.839996,93.86,1950.0
2022-02-21 13:10:00,93.779998,93.819999,93.519996,93.660003,4790.0
2022-02-21 13:15:00,93.620002,93.720001,93.36,93.379997,1943.0
