datetime,Open,High,Low,Close,Volume
2022-03-21 08:00:00,,,,,
2022-03-21 08:05:00,,,,,
2022-03-21 08:10:00,,,,,
2022-03-21 08:15:00,,,,,
2022-03-21 08:20:00,,,,,
2022-03-21 08:25:00,,,,,
2022-03-21 08:30:00,117.199996,117.800003,116.199996,116.199996,9.0
2022-03-21 08:35:00,116.199996,116.199996,116.199996,116.199996,33.0
2022-03-21 08:40:00,116.199996,116.199996,116.199996,116.199996,20.0
2022-03-21 08:45:00,116.0,116.800003,116.0,116.800003,77.0
2022-03-21 08:50:00,,,,,
2022-03-21 08:55:00,,,,,
2022-03-21 09:00:00,116.199996,116.400001,116.0,116.0,49.0
2022-03-21 09:05:00,115.800003,116.400001,115.800003,116.199996,83.0
2022-03-21 09:10:00,,,,,
2022-03-21 09:15:00,,,,,
2022-03-21 09:20:00,115.800003,115.800003,115.599998,115.800003,170.0
2022-03-21 09:25:00,,,,,
2022-03-21 09:30:00,,,,,
2022-03-21 09:35:00,,,,,
2022-03-21 09:40:00,,,,,
2022-03-21 09:45:00,,,,,
2022-03-21 09:50:00,,,,,
2022-03-21 09:55:00,,,,,
2022-03-21 10:00:00,115.599998,115.599998,115.599998,115.599998,47.0
2022-03-21 10:05:00,,,,,
2022-03-21 10:10:00,116.199996,116.199996,115.599998,115.599998,53.0
2022-03-21 10:15:00,,,,,
2022-03-21 10:20:00,115.599998,115.599998,115.0,115.0,228.0
2022-03-21 10:25:00,,,,,
2022-03-21 10:30:00,,,,,
2022-03-21 10:35:00,114.800003,114.800003,114.800003,114.800003,97.0
2022-03-21 10:40:00,,,,,
2022-03-21 10:45:00,115.0,115.400001,114.599998,114.599998,280.0
2022-03-21 10:50:00,,,,,
2022-03-21 10:55:00,,,,,
2022-03-21 11:00:00,,,,,
2022-03-21 11:05:00,,,,,
2022-03-21 11:10:00,,,,,
2022-03-21 11:15:00,,,,,
2022-03-21 11:20:00,,,,,
2022-03-21 11:25:00,,,,,
2022-03-21 11:30:00,115.0,115.199996,114.800003,114.800003,184.0
2022-03-21 11:35:00,,,,,
2022-03-21 11:40:00,,,,,
2022-03-21 11:45:00,,,,,
2022-03-21 11:50:00,,,,,
2022-03-21 11:55:00,,,,,
2022-03-21 12:00:00,,,,,
2022-03-21 12:05:00,,,,,
2022-03-21 12:10:00,,,,,
2022-03-21 12:15:00,,,,,
2022-03-21 12:20:00,,,,,
2022-03-21 12:25:00,,,,,
2022-03-21 12:30:00,,,,,
2022-03-21 12:35:00,,,,,
2022-03-21 12:40:00,113.599998,113.599998,113.199996,113.199996,337.0
2022-03-21 12:45:00,,,,,
2022-03-21 12:50:00,,,,,
2022-03-21 12:55:00,,,,,
2022-03-21 13:00:00,113.400001,113.800003,113.400001,113.800003,164.0
2022-03-21 13:05:00,114.0,114.0,114.0,114.0,22.0
2022-03-21 13:10:00,114.199996,114.199996,113.800003,113.800003,37.0
2022-03-21 13:15:00,,,,,
2022-03-21 13:20:00,,,,,
2022-03-21 13:25:00,113.800003,113.800003,113.800003,113.800003,7.0
2022-03-21 13:30:00,113.800003,114.199996,113.800003,114.199996,46.0
2022-03-21 13:35:00,114.599998,114.800003,114.400001,114.400001,138.0
2022-03-21 13:40:00,,,,,
2022-03-21 13:45:00,114.400001,114.400001,113.800003,113.800003,59.0
2022-03-21 13:50:00,113.800003,114.0,113.599998,113.599998,95.0
2022-03-21 13:55:00,,,,,
2022-03-21 14:00:00,114.0,114.0,114.0,114.0,3.0
2022-03-21 14:05:00,113.599998,113.599998,113.599998,113.599998,34.0
2022-03-21 14:10:00,,,,,
2022-03-21 14:15:00,,,,,
2022-03-21 14:20:00,113.199996,113.199996,113.199996,113.199996,38.0
2022-03-21 14:25:00,,,,,
2022-03-21 14:30:00,,,,,
2022-03-21 14:35:00,113.0,113.400001,113.0,113.199996,93.0
2022-03-21 14:40:00,113.400001,113.400001,113.400001,113.400001,15.0
2022-03-21 14:45:00,113.800003,115.0,113.800003,114.599998,419.0
2022-03-21 14:50:00,115.0,115.0,114.599998,114.599998,47.0
2022-03-21 14:55:00,115.0,115.199996,115.0,115.0,496.0
2022-03-21 15:00:00,114.800003,114.800003,114.800003,114.800003,16.0
2022-03-21 15:05:00,114.800003,114.800003,114.599998,114.599998,138.0
2022-03-21 15:10:00,114.199996,114.599998,114.199996,114.599998,69.0
2022-03-21 15:15:00,,,,,
2022-03-21 15:20:00,114.599998,114.599998,114.599998,114.599998,64.0
2022-03-21 15:25:00,,,,,
2022-03-21 15:30:00,,,,,
2022-03-21 15:35:00,,,,,
2022-03-21 15:40:00,114.800003,115.400001,114.800003,115.400001,23.0
2022-03-21 15:45:00,,,,,
2022-03-21 15:50:00,,,,,
2022-03-21 15:55:00,,,,,
2022-03-21 16:00:00,115.199996,115.199996,114.599998,114.599998,32.0
2022-03-21 16:05:00,115.0,115.199996,115.0,115.0,17.0
2022-03-21 16:10:00,,,,,
2022-03-21 16:15:00,,,,,
2022-03-21 16:20:00,,,,,
2022-03-21 16:25:00,,,,,
2022-03-21 16:30:00,115.199996,115.199996,115.199996,115.199996,
2022-03-22 08:00:00,,,,,
2022-03-22 08:05:00,114.599998,115.800003,114.599998,115.800003,
2022-03-22 08:10:00,,,,,
2022-03-22 08:15:00,115.800003,116.0,115.800003,116.0,150.0
2022-03-22 08:20:00,115.800003,115.800003,114.400001,114.400001,179.0
2022-03-22 08:25:00,114.400001,114.400001,114.400001,114.400001,7.0
2022-03-22 08:30:00,,,,,
2022-03-22 08:35:00,,,,,
2022-03-22 08:40:00,114.800003,114.800003,114.800003,114.800003,31.0
2022-03-22 08:45:00,,,,,
2022-03-22 08:50:00,,,,,
2022-03-22 08:55:00,,,,,
2022-03-22 09:00:00,115.199996,116.0,115.0,115.800003,356.0
2022-03-22 09:05:00,,,,,
2022-03-22 09:10:00,,,,,
2022-03-22 09:15:00,116.400001,116.400001,116.400001,116.400001,9.0
2022-03-22 09:20:00,116.199996,116.199996,116.199996,116.199996,16.0
2022-03-22 09:25:00,116.199996,116.199996,116.199996,116.199996,7.0
2022-03-22 09:30:00,,,,,
2022-03-22 09:35:00,116.599998,116.599998,115.199996,116.599998,792.0
2022-03-22 09:40:00,,,,,
2022-03-22 09:45:00,,,,,
2022-03-22 09:50:00,,,,,
2022-03-22 09:55:00,,,,,
2022-03-22 10:00:00,,,,,
2022-03-22 10:05:00,116.800003,116.800003,116.400001,116.400001,158.0
2022-03-22 10:10:00,116.599998,117.0,116.599998,117.0,69.0
2022-03-22 10:15:00,117.199996,117.199996,117.0,117.0,31.0
2022-03-22 10:20:00,,,,,
2022-03-22 10:25:00,,,,,
2022-03-22 10:30:00,,,,,
2022-03-22 10:35:00,,,,,
2022-03-22 10:40:00,,,,,
2022-03-22 10:45:00,,,,,
2022-03-22 10:50:00,,,,,
2022-03-22 10:55:00,117.199996,117.199996,117.0,117.0,54.0
2022-03-22 11:00:00,116.800003,116.800003,116.800003,116.800003,29.0
2022-03-22 11:05:00,,,,,
2022-03-22 11:10:00,,,,,
2022-03-22 11:15:00,,,,,
2022-03-22 11:20:00,,,,,
2022-03-22 11:25:00,,,,,
2022-03-22 11:30:00,,,,,
2022-03-22 11:35:00,116.0,116.0,116.0,116.0,132.0
2022-03-22 11:40:00,,,,,
2022-03-22 11:45:00,,,,,
2022-03-22 11:50:00,,,,,
2022-03-22 11:55:00,,,,,
2022-03-22 12:00:00,,,,,
2022-03-22 12:05:00,,,,,
2022-03-22 12:10:00,,,,,
2022-03-22 12:15:00,116.0,116.0,116.0,116.0,24.0
2022-03-22 12:20:00,,,,,
2022-03-22 12:25:00,,,,,
2022-03-22 12:30:00,,,,,
2022-03-22 12:35:00,,,,,
2022-03-22 12:40:00,,,,,
2022-03-22 12:45:00,,,,,
2022-03-22 12:50:00,115.599998,115.599998,115.599998,115.599998,12.0
2022-03-22 12:55:00,115.800003,116.0,115.800003,116.0,63.0
2022-03-22 13:00:00,116.199996,116.199996,116.199996,116.199996,11.0
2022-03-22 13:05:00,,,,,
2022-03-22 13:10:00,,,,,
2022-03-22 13:15:00,,,,,
2022-03-22 13:20:00,,,,,
2022-03-22 13:25:00,115.800003,115.800003,115.800003,115.800003,23.0
2022-03-22 13:30:00,116.599998,116.599998,116.599998,116.599998,2.0
2022-03-22 13:35:00,116.599998,116.599998,116.599998,116.599998,40.0
2022-03-22 13:40:00,,,,,
2022-03-22 13:45:00,,,,,
2022-03-22 13:50:00,,,,,
2022-03-22 13:55:00,,,,,
2022-03-22 14:00:00,,,,,
2022-03-22 14:05:00,117.0,117.0,117.0,117.0,2.0
2022-03-22 14:10:00,117.199996,117.199996,116.800003,117.199996,91.0
2022-03-22 14:15:00,,,,,
2022-03-22 14:20:00,,,,,
2022-03-22 14:25:00,,,,,
2022-03-22 14:30:00,,,,,
2022-03-22 14:35:00,,,,,
2022-03-22 14:40:00,,,,,
2022-03-22 14:45:00,117.0,117.0,116.599998,116.599998,77.0
2022-03-22 14:50:00,,,,,
2022-03-22 14:55:00,117.0,117.0,117.0,117.0,96.0
2022-03-22 15:00:00,116.599998,116.599998,116.400001,116.400001,49.0
2022-03-22 15:05:00,,,,,
2022-03-22 15:10:00,,,,,
2022-03-22 15:15:00,,,,,
2022-03-22 15:20:00,116.800003,117.199996,116.800003,116.800003,125.0
2022-03-22 15:25:00,,,,,
2022-03-22 15:30:00,,,,,
2022-03-22 15:35:00,,,,,
2022-03-22 15:40:00,,,,,
2022-03-22 15:45:00,,,,,
2022-03-22 15:50:00,,,,,
2022-03-22 15:55:00,117.0,117.0,116.599998,116.599998,28.0
2022-03-22 16:00:00,,,,,
2022-03-22 16:05:00,,,,,
2022-03-22 16:10:00,116.400001,116.400001,116.199996,116.199996,28.0
2022-03-22 16:15:00,,,,,
2022-03-22 16:20:00,116.199996,117.199996,116.199996,117.199996,124.0
2022-03-22 16:25:00,116.0,116.199996,116.0,116.199996,88.0
2022-03-22 16:30:00,116.800003,116.800003,116.800003,116.800003,
2022-03-23 08:00:00,118.400001,118.400001,115.800003,116.0,
2022-03-23 08:05:00,,,,,
2022-03-23 08:10:00,,,,,
2022-03-23 08:15:00,,,,,
2022-03-23 08:20:00,116.0,116.0,116.0,116.0,85.0
2022-03-23 08:25:00,115.800003,115.800003,115.800003,115.800003,1.0
2022-03-23 08:30:00,,,,,
2022-03-23 08:35:00,115.800003,115.800003,115.599998,115.599998,25.0
2022-03-23 08:40:00,,,,,
2022-03-23 08:45:00,,,,,
2022-03-23 08:50:00,,,,,
2022-03-23 08:55:00,115.800003,115.800003,115.199996,115.199996,33.0
2022-03-23 09:00:00,,,,,
2022-03-23 09:05:00,,,,,
2022-03-23 09:10:00,116.0,116.0,116.0,116.0,160.0
2022-03-23 09:15:00,,,,,
2022-03-23 09:20:00,,,,,
2022-03-23 09:25:00,,,,,
2022-03-23 09:30:00,,,,,
2022-03-23 09:35:00,114.800003,114.800003,114.599998,114.599998,139.0
2022-03-23 09:40:00,,,,,
2022-03-23 09:45:00,114.199996,114.199996,114.199996,114.199996,50.0
2022-03-23 09:50:00,,,,,
2022-03-23 09:55:00,,,,,
2022-03-23 10:00:00,,,,,
2022-03-23 10:05:00,,,,,
2022-03-23 10:10:00,,,,,
2022-03-23 10:15:00,,,,,
2022-03-23 10:20:00,,,,,
2022-03-23 10:25:00,,,,,
2022-03-23 10:30:00,,,,,
2022-03-23 10:35:00,114.199996,114.199996,114.199996,114.199996,2.0
2022-03-23 10:40:00,,,,,
2022-03-23 10:45:00,114.0,114.0,113.199996,113.199996,190.0
2022-03-23 10:50:00,,,,,
2022-03-23 10:55:00,113.199996,113.800003,112.800003,113.0,72.0
2022-03-23 11:00:00,,,,,
2022-03-23 11:05:00,,,,,
2022-03-23 11:10:00,,,,,
2022-03-23 11:15:00,,,,,
2022-03-23 11:20:00,,,,,
2022-03-23 11:25:00,,,,,
2022-03-23 11:30:00,,,,,
2022-03-23 11:35:00,,,,,
2022-03-23 11:40:00,,,,,
2022-03-23 11:45:00,113.0,113.0,113.0,113.0,9.0
2022-03-23 11:50:00,,,,,
2022-03-23 11:55:00,113.0,113.0,112.800003,112.800003,53.0
2022-03-23 12:00:00,113.599998,113.599998,112.800003,112.800003,35.0
2022-03-23 12:05:00,,,,,
2022-03-23 12:10:00,,,,,
2022-03-23 12:15:00,,,,,
2022-03-23 12:20:00,,,,,
2022-03-23 12:25:00,,,,,
2022-03-23 12:30:00,,,,,
2022-03-23 12:35:00,,,,,
2022-03-23 12:40:00,,,,,
2022-03-23 12:45:00,113.0,113.0,113.0,113.0,250.0
2022-03-23 12:50:00,,,,,
2022-03-23 12:55:00,,,,,
2022-03-23 13:00:00,,,,,
2022-03-23 13:05:00,,,,,
2022-03-23 13:10:00,,,,,
2022-03-23 13:15:00,,,,,
2022-03-23 13:20:00,,,,,
2022-03-23 13:25:00,112.599998,112.599998,112.599998,112.599998,11.0
2022-03-23 13:30:00,112.599998,112.599998,112.599998,112.599998,20.0
2022-03-23 13:35:00,,,,,
2022-03-23 13:40:00,,,,,
2022-03-23 13:45:00,,,,,
2022-03-23 13:50:00,112.599998,112.599998,112.599998,112.599998,20.0
2022-03-23 13:55:00,112.800003,112.800003,112.599998,112.599998,13.0
2022-03-23 14:00:00,,,,,
2022-03-23 14:05:00,,,,,
2022-03-23 14:10:00,,,,,
2022-03-23 14:15:00,112.0,112.199996,111.800003,111.800003,183.0
2022-03-23 14:20:00,112.400001,112.400001,112.0,112.0,39.0
2022-03-23 14:25:00,,,,,
2022-03-23 14:30:00,,,,,
2022-03-23 14:35:00,,,,,
